Gene, Column, Accuracy
208770_s_at, 8265, 0.6111111111111112
208634_s_at, 8131, 0.6111111111111112
208633_s_at, 8130, 0.6111111111111112
208627_s_at, 8124, 0.6111111111111112
208623_s_at, 8120, 0.6111111111111112
208616_s_at, 8114, 0.6111111111111112
208607_s_at, 8105, 0.6111111111111112
208606_s_at, 8104, 0.6111111111111112
208605_s_at, 8103, 0.6111111111111112
208588_at, 8086, 0.6111111111111112
208586_s_at, 8084, 0.6111111111111112
208569_at, 8067, 0.6111111111111112
208560_at, 8058, 0.6111111111111112
208559_at, 8057, 0.6111111111111112
208539_x_at, 8037, 0.6111111111111112
208520_at, 8018, 0.6111111111111112
208515_at, 8013, 0.6111111111111112
208479_at, 7977, 0.6111111111111112
208477_at, 7975, 0.6111111111111112
208476_s_at, 7974, 0.6111111111111112
208466_at, 7964, 0.6111111111111112
208461_at, 7959, 0.6111111111111112
208446_s_at, 7944, 0.6111111111111112
208439_s_at, 7938, 0.6111111111111112
208413_at, 7914, 0.6111111111111112
208409_at, 7910, 0.6111111111111112
208405_s_at, 7906, 0.6111111111111112
208351_s_at, 7854, 0.6111111111111112
208346_at, 7849, 0.6111111111111112
208309_s_at, 7813, 0.6111111111111112
208298_at, 7802, 0.6111111111111112
208292_at, 7796, 0.6111111111111112
208279_s_at, 7783, 0.6111111111111112
208224_at, 7729, 0.6111111111111112
208193_at, 7699, 0.6111111111111112
208132_x_at, 7640, 0.6111111111111112
208112_x_at, 7621, 0.6111111111111112
208089_s_at, 7598, 0.6111111111111112
208052_x_at, 7561, 0.6111111111111112
208000_at, 7510, 0.6111111111111112
207981_s_at, 7492, 0.6111111111111112
207957_s_at, 7470, 0.6111111111111112
207937_x_at, 7453, 0.6111111111111112
207934_at, 7450, 0.6111111111111112
207911_s_at, 7427, 0.6111111111111112
207892_at, 7411, 0.6111111111111112
207875_at, 7394, 0.6111111111111112
207866_at, 7385, 0.6111111111111112
207845_s_at, 7364, 0.6111111111111112
207844_at, 7363, 0.6111111111111112
207823_s_at, 7342, 0.6111111111111112
207803_s_at, 7324, 0.6111111111111112
207731_at, 7252, 0.6111111111111112
207729_at, 7250, 0.6111111111111112
207709_at, 7230, 0.6111111111111112
207708_at, 7229, 0.6111111111111112
207693_at, 7214, 0.6111111111111112
207691_x_at, 7212, 0.6111111111111112
207657_x_at, 7178, 0.6111111111111112
207645_s_at, 7166, 0.6111111111111112
207614_s_at, 7135, 0.6111111111111112
207596_at, 7117, 0.6111111111111112
207567_at, 7088, 0.6111111111111112
207550_at, 7071, 0.6111111111111112
207532_at, 7053, 0.6111111111111112
207526_s_at, 7047, 0.6111111111111112
207471_at, 6993, 0.6111111111111112
207470_at, 6992, 0.6111111111111112
207444_at, 6966, 0.6111111111111112
207394_at, 6917, 0.6111111111111112
207388_s_at, 6911, 0.6111111111111112
207383_s_at, 6906, 0.6111111111111112
207375_s_at, 6898, 0.6111111111111112
207366_at, 6889, 0.6111111111111112
207363_at, 6886, 0.6111111111111112
207345_at, 6868, 0.6111111111111112
207342_at, 6865, 0.6111111111111112
207312_at, 6836, 0.6111111111111112
207274_at, 6799, 0.6111111111111112
207227_x_at, 6752, 0.6111111111111112
207226_at, 6751, 0.6111111111111112
207219_at, 6744, 0.6111111111111112
207169_x_at, 6695, 0.6111111111111112
207133_x_at, 6659, 0.6111111111111112
207112_s_at, 6638, 0.6111111111111112
206971_at, 6497, 0.6111111111111112
206948_at, 6474, 0.6111111111111112
206911_at, 6437, 0.6111111111111112
206849_at, 6375, 0.6111111111111112
206821_x_at, 6347, 0.6111111111111112
206819_at, 6345, 0.6111111111111112
206804_at, 6330, 0.6111111111111112
206799_at, 6325, 0.6111111111111112
206792_x_at, 6318, 0.6111111111111112
206781_at, 6307, 0.6111111111111112
206776_x_at, 6302, 0.6111111111111112
206771_at, 6297, 0.6111111111111112
206751_s_at, 6277, 0.6111111111111112
206736_x_at, 6262, 0.6111111111111112
206730_at, 6256, 0.6111111111111112
206689_x_at, 6215, 0.6111111111111112
206681_x_at, 6207, 0.6111111111111112
206665_s_at, 6191, 0.6111111111111112
206650_at, 6176, 0.6111111111111112
206634_at, 6160, 0.6111111111111112
206626_x_at, 6152, 0.6111111111111112
206615_s_at, 6141, 0.6111111111111112
206614_at, 6140, 0.6111111111111112
206602_s_at, 6128, 0.6111111111111112
206570_s_at, 6096, 0.6111111111111112
206545_at, 6071, 0.6111111111111112
206520_x_at, 6046, 0.6111111111111112
206493_at, 6019, 0.6111111111111112
206474_at, 6000, 0.6111111111111112
206447_at, 5973, 0.6111111111111112
206437_at, 5963, 0.6111111111111112
206384_at, 5910, 0.6111111111111112
206377_at, 5903, 0.6111111111111112
206358_at, 5884, 0.6111111111111112
206327_s_at, 5853, 0.6111111111111112
206303_s_at, 5829, 0.6111111111111112
206285_at, 5811, 0.6111111111111112
206281_at, 5807, 0.6111111111111112
206278_at, 5804, 0.6111111111111112
206271_at, 5797, 0.6111111111111112
206268_at, 5794, 0.6111111111111112
206261_at, 5787, 0.6111111111111112
206234_s_at, 5760, 0.6111111111111112
206203_at, 5729, 0.6111111111111112
206137_at, 5663, 0.6111111111111112
206114_at, 5640, 0.6111111111111112
206057_x_at, 5583, 0.6111111111111112
206028_s_at, 5555, 0.6111111111111112
206020_at, 5547, 0.6111111111111112
205970_at, 5497, 0.6111111111111112
205961_s_at, 5488, 0.6111111111111112
205953_at, 5480, 0.6111111111111112
205905_s_at, 5432, 0.6111111111111112
205862_at, 5389, 0.6111111111111112
205856_at, 5383, 0.6111111111111112
205837_s_at, 5364, 0.6111111111111112
205832_at, 5359, 0.6111111111111112
205775_at, 5302, 0.6111111111111112
205772_s_at, 5299, 0.6111111111111112
205759_s_at, 5286, 0.6111111111111112
205738_s_at, 5265, 0.6111111111111112
205722_s_at, 5249, 0.6111111111111112
205698_s_at, 5225, 0.6111111111111112
205693_at, 5220, 0.6111111111111112
205676_at, 5203, 0.6111111111111112
205669_at, 5196, 0.6111111111111112
205624_at, 5151, 0.6111111111111112
205605_at, 5132, 0.6111111111111112
205603_s_at, 5130, 0.6111111111111112
205595_at, 5122, 0.6111111111111112
205588_s_at, 5115, 0.6111111111111112
205585_at, 5112, 0.6111111111111112
205564_at, 5091, 0.6111111111111112
205549_at, 5076, 0.6111111111111112
205527_s_at, 5054, 0.6111111111111112
205503_at, 5030, 0.6111111111111112
205484_at, 5011, 0.6111111111111112
205462_s_at, 4989, 0.6111111111111112
205461_at, 4988, 0.6111111111111112
205439_at, 4966, 0.6111111111111112
205435_s_at, 4962, 0.6111111111111112
205430_at, 4957, 0.6111111111111112
205423_at, 4950, 0.6111111111111112
205422_s_at, 4949, 0.6111111111111112
205377_s_at, 4904, 0.6111111111111112
205369_x_at, 4896, 0.6111111111111112
205367_at, 4894, 0.6111111111111112
205362_s_at, 4889, 0.6111111111111112
205348_s_at, 4875, 0.6111111111111112
205338_s_at, 4865, 0.6111111111111112
205336_at, 4863, 0.6111111111111112
205289_at, 4816, 0.6111111111111112
205282_at, 4809, 0.6111111111111112
205273_s_at, 4800, 0.6111111111111112
205265_s_at, 4792, 0.6111111111111112
205261_at, 4788, 0.6111111111111112
205227_at, 4754, 0.6111111111111112
205215_at, 4742, 0.6111111111111112
205207_at, 4734, 0.6111111111111112
205124_at, 4651, 0.6111111111111112
205113_at, 4640, 0.6111111111111112
205070_at, 4597, 0.6111111111111112
205033_s_at, 4560, 0.6111111111111112
205001_s_at, 4528, 0.6111111111111112
204983_s_at, 4510, 0.6111111111111112
204980_at, 4507, 0.6111111111111112
204950_at, 4477, 0.6111111111111112
204937_s_at, 4464, 0.6111111111111112
204928_s_at, 4455, 0.6111111111111112
204902_s_at, 4429, 0.6111111111111112
204878_s_at, 4405, 0.6111111111111112
204820_s_at, 4347, 0.6111111111111112
204796_at, 4323, 0.6111111111111112
204793_at, 4320, 0.6111111111111112
204729_s_at, 4256, 0.6111111111111112
204726_at, 4253, 0.6111111111111112
204710_s_at, 4237, 0.6111111111111112
204708_at, 4235, 0.6111111111111112
204707_s_at, 4234, 0.6111111111111112
204673_at, 4200, 0.6111111111111112
204643_s_at, 4170, 0.6111111111111112
204638_at, 4165, 0.6111111111111112
204625_s_at, 4152, 0.6111111111111112
204623_at, 4150, 0.6111111111111112
204590_x_at, 4117, 0.6111111111111112
204554_at, 4081, 0.6111111111111112
204535_s_at, 4062, 0.6111111111111112
204515_at, 4042, 0.6111111111111112
204512_at, 4039, 0.6111111111111112
204508_s_at, 4035, 0.6111111111111112
204492_at, 4019, 0.6111111111111112
204472_at, 3999, 0.6111111111111112
204375_at, 3902, 0.6111111111111112
204363_at, 3890, 0.6111111111111112
204316_at, 3843, 0.6111111111111112
204296_at, 3823, 0.6111111111111112
204266_s_at, 3793, 0.6111111111111112
204250_s_at, 3777, 0.6111111111111112
204241_at, 3768, 0.6111111111111112
204233_s_at, 3760, 0.6111111111111112
204202_at, 3729, 0.6111111111111112
204193_at, 3720, 0.6111111111111112
204191_at, 3718, 0.6111111111111112
204187_at, 3714, 0.6111111111111112
204171_at, 3698, 0.6111111111111112
204157_s_at, 3684, 0.6111111111111112
204144_s_at, 3671, 0.6111111111111112
204094_s_at, 3621, 0.6111111111111112
204087_s_at, 3614, 0.6111111111111112
204075_s_at, 3602, 0.6111111111111112
204064_at, 3591, 0.6111111111111112
204060_s_at, 3587, 0.6111111111111112
204009_s_at, 3536, 0.6111111111111112
204006_s_at, 3533, 0.6111111111111112
203992_s_at, 3519, 0.6111111111111112
203990_s_at, 3517, 0.6111111111111112
203973_s_at, 3500, 0.6111111111111112
203969_at, 3496, 0.6111111111111112
203944_x_at, 3471, 0.6111111111111112
203904_x_at, 3431, 0.6111111111111112
203903_s_at, 3430, 0.6111111111111112
203888_at, 3415, 0.6111111111111112
203862_s_at, 3389, 0.6111111111111112
203853_s_at, 3380, 0.6111111111111112
203827_at, 3354, 0.6111111111111112
203813_s_at, 3340, 0.6111111111111112
203806_s_at, 3333, 0.6111111111111112
203778_at, 3305, 0.6111111111111112
203769_s_at, 3296, 0.6111111111111112
203763_at, 3290, 0.6111111111111112
203708_at, 3235, 0.6111111111111112
203679_at, 3206, 0.6111111111111112
203672_x_at, 3199, 0.6111111111111112
203659_s_at, 3186, 0.6111111111111112
203650_at, 3177, 0.6111111111111112
203628_at, 3155, 0.6111111111111112
203626_s_at, 3153, 0.6111111111111112
203618_at, 3145, 0.6111111111111112
203616_at, 3143, 0.6111111111111112
203580_s_at, 3107, 0.6111111111111112
203574_at, 3101, 0.6111111111111112
203537_at, 3064, 0.6111111111111112
203511_s_at, 3038, 0.6111111111111112
203471_s_at, 2998, 0.6111111111111112
203433_at, 2960, 0.6111111111111112
203425_s_at, 2952, 0.6111111111111112
203417_at, 2944, 0.6111111111111112
203398_s_at, 2925, 0.6111111111111112
203379_at, 2906, 0.6111111111111112
203357_s_at, 2884, 0.6111111111111112
203340_s_at, 2867, 0.6111111111111112
203313_s_at, 2840, 0.6111111111111112
203272_s_at, 2799, 0.6111111111111112
203263_s_at, 2790, 0.6111111111111112
203223_at, 2751, 0.6111111111111112
203188_at, 2716, 0.6111111111111112
203148_s_at, 2676, 0.6111111111111112
203147_s_at, 2675, 0.6111111111111112
203137_at, 2665, 0.6111111111111112
203132_at, 2660, 0.6111111111111112
203126_at, 2654, 0.6111111111111112
203115_at, 2644, 0.6111111111111112
203066_at, 2595, 0.6111111111111112
203049_s_at, 2578, 0.6111111111111112
203005_at, 2534, 0.6111111111111112
202994_s_at, 2523, 0.6111111111111112
202945_at, 2474, 0.6111111111111112
202933_s_at, 2462, 0.6111111111111112
202887_s_at, 2415, 0.6111111111111112
202877_s_at, 2405, 0.6111111111111112
202873_at, 2401, 0.6111111111111112
202866_at, 2394, 0.6111111111111112
202825_at, 2353, 0.6111111111111112
202818_s_at, 2346, 0.6111111111111112
202791_s_at, 2319, 0.6111111111111112
202764_at, 2292, 0.6111111111111112
202739_s_at, 2267, 0.6111111111111112
202711_at, 2239, 0.6111111111111112
202710_at, 2238, 0.6111111111111112
202695_s_at, 2223, 0.6111111111111112
202674_s_at, 2202, 0.6111111111111112
202672_s_at, 2200, 0.6111111111111112
202656_s_at, 2184, 0.6111111111111112
202626_s_at, 2154, 0.6111111111111112
202623_at, 2151, 0.6111111111111112
202594_at, 2122, 0.6111111111111112
202566_s_at, 2094, 0.6111111111111112
202532_s_at, 2060, 0.6111111111111112
202527_s_at, 2055, 0.6111111111111112
202511_s_at, 2039, 0.6111111111111112
202472_at, 2000, 0.6111111111111112
202455_at, 1983, 0.6111111111111112
202452_at, 1980, 0.6111111111111112
202377_at, 1905, 0.6111111111111112
202370_s_at, 1898, 0.6111111111111112
202305_s_at, 1833, 0.6111111111111112
202301_s_at, 1829, 0.6111111111111112
202296_s_at, 1824, 0.6111111111111112
202274_at, 1802, 0.6111111111111112
202235_at, 1763, 0.6111111111111112
202195_s_at, 1723, 0.6111111111111112
202180_s_at, 1708, 0.6111111111111112
202175_at, 1703, 0.6111111111111112
202163_s_at, 1691, 0.6111111111111112
202148_s_at, 1676, 0.6111111111111112
202122_s_at, 1650, 0.6111111111111112
202087_s_at, 1615, 0.6111111111111112
202086_at, 1614, 0.6111111111111112
202072_at, 1600, 0.6111111111111112
202053_s_at, 1581, 0.6111111111111112
202048_s_at, 1576, 0.6111111111111112
202035_s_at, 1563, 0.6111111111111112
202014_at, 1542, 0.6111111111111112
201987_at, 1515, 0.6111111111111112
201974_s_at, 1502, 0.6111111111111112
201964_at, 1492, 0.6111111111111112
201925_s_at, 1453, 0.6111111111111112
201915_at, 1443, 0.6111111111111112
201913_s_at, 1441, 0.6111111111111112
201906_s_at, 1434, 0.6111111111111112
201891_s_at, 1419, 0.6111111111111112
201881_s_at, 1409, 0.6111111111111112
201863_at, 1391, 0.6111111111111112
201843_s_at, 1371, 0.6111111111111112
201837_s_at, 1365, 0.6111111111111112
201830_s_at, 1358, 0.6111111111111112
201766_at, 1294, 0.6111111111111112
201750_s_at, 1278, 0.6111111111111112
201712_s_at, 1240, 0.6111111111111112
201706_s_at, 1234, 0.6111111111111112
201633_s_at, 1161, 0.6111111111111112
201617_x_at, 1145, 0.6111111111111112
201547_at, 1075, 0.6111111111111112
201487_at, 1015, 0.6111111111111112
201454_s_at, 982, 0.6111111111111112
201436_at, 964, 0.6111111111111112
201419_at, 947, 0.6111111111111112
201380_at, 908, 0.6111111111111112
201375_s_at, 903, 0.6111111111111112
201335_s_at, 863, 0.6111111111111112
201307_at, 835, 0.6111111111111112
201246_s_at, 774, 0.6111111111111112
201234_at, 762, 0.6111111111111112
201229_s_at, 757, 0.6111111111111112
201227_s_at, 755, 0.6111111111111112
201222_s_at, 750, 0.6111111111111112
201165_s_at, 693, 0.6111111111111112
201152_s_at, 680, 0.6111111111111112
201140_s_at, 668, 0.6111111111111112
201109_s_at, 637, 0.6111111111111112
201095_at, 623, 0.6111111111111112
201086_x_at, 614, 0.6111111111111112
201042_at, 570, 0.6111111111111112
200980_s_at, 508, 0.6111111111111112
200881_s_at, 409, 0.6111111111111112
200868_s_at, 396, 0.6111111111111112
200818_at, 346, 0.6111111111111112
200706_s_at, 234, 0.6111111111111112
200692_s_at, 220, 0.6111111111111112
200655_s_at, 183, 0.6111111111111112
200647_x_at, 175, 0.6111111111111112
200629_at, 157, 0.6111111111111112
200617_at, 145, 0.6111111111111112
200011_s_at, 32, 0.6111111111111112
1729_at, 16, 0.6111111111111112
AFFX-r2-Bs-phe-3_at, 22257, 0.5972222222222222
AFFX-r2-Bs-dap-M_at, 22253, 0.5972222222222222
AFFX-M27830_3_at, 22245, 0.5972222222222222
AFFX-LysX-M_at, 22244, 0.5972222222222222
65591_at, 22182, 0.5972222222222222
65472_at, 22176, 0.5972222222222222
64942_at, 22172, 0.5972222222222222
64474_g_at, 22166, 0.5972222222222222
61297_at, 22148, 0.5972222222222222
60471_at, 22143, 0.5972222222222222
59631_at, 22137, 0.5972222222222222
58780_s_at, 22129, 0.5972222222222222
52731_at, 22083, 0.5972222222222222
52169_at, 22079, 0.5972222222222222
51192_at, 22070, 0.5972222222222222
46665_at, 22027, 0.5972222222222222
44702_at, 22008, 0.5972222222222222
40569_at, 21965, 0.5972222222222222
39966_at, 21945, 0.5972222222222222
39650_s_at, 21936, 0.5972222222222222
39582_at, 21935, 0.5972222222222222
36030_at, 21839, 0.5972222222222222
32540_at, 21772, 0.5972222222222222
222384_at, 21743, 0.5972222222222222
222380_s_at, 21739, 0.5972222222222222
222363_at, 21722, 0.5972222222222222
222359_x_at, 21718, 0.5972222222222222
222347_at, 21706, 0.5972222222222222
222339_x_at, 21698, 0.5972222222222222
222335_at, 21694, 0.5972222222222222
222314_x_at, 21673, 0.5972222222222222
222305_at, 21664, 0.5972222222222222
222294_s_at, 21653, 0.5972222222222222
222292_at, 21651, 0.5972222222222222
222279_at, 21638, 0.5972222222222222
222265_at, 21624, 0.5972222222222222
222236_s_at, 21595, 0.5972222222222222
222179_at, 21539, 0.5972222222222222
222168_at, 21528, 0.5972222222222222
222157_s_at, 21517, 0.5972222222222222
222119_s_at, 21479, 0.5972222222222222
222112_at, 21472, 0.5972222222222222
222111_at, 21471, 0.5972222222222222
222060_at, 21420, 0.5972222222222222
222050_at, 21410, 0.5972222222222222
222027_at, 21387, 0.5972222222222222
222007_s_at, 21367, 0.5972222222222222
221988_at, 21348, 0.5972222222222222
221965_at, 21325, 0.5972222222222222
221930_at, 21290, 0.5972222222222222
221915_s_at, 21275, 0.5972222222222222
221900_at, 21260, 0.5972222222222222
221894_at, 21254, 0.5972222222222222
221890_at, 21250, 0.5972222222222222
221878_at, 21238, 0.5972222222222222
221870_at, 21230, 0.5972222222222222
221859_at, 21219, 0.5972222222222222
221821_s_at, 21181, 0.5972222222222222
221820_s_at, 21180, 0.5972222222222222
221819_at, 21179, 0.5972222222222222
221773_at, 21133, 0.5972222222222222
221763_at, 21123, 0.5972222222222222
221743_at, 21103, 0.5972222222222222
221721_s_at, 21081, 0.5972222222222222
221716_s_at, 21076, 0.5972222222222222
221707_s_at, 21067, 0.5972222222222222
221703_at, 21063, 0.5972222222222222
221640_s_at, 21001, 0.5972222222222222
221598_s_at, 20960, 0.5972222222222222
221563_at, 20926, 0.5972222222222222
221546_at, 20909, 0.5972222222222222
221530_s_at, 20893, 0.5972222222222222
221518_s_at, 20881, 0.5972222222222222
221478_at, 20841, 0.5972222222222222
221477_s_at, 20840, 0.5972222222222222
221453_at, 20816, 0.5972222222222222
221441_at, 20804, 0.5972222222222222
221433_at, 20796, 0.5972222222222222
221423_s_at, 20786, 0.5972222222222222
221419_s_at, 20782, 0.5972222222222222
221407_at, 20770, 0.5972222222222222
221388_at, 20751, 0.5972222222222222
221379_at, 20742, 0.5972222222222222
221354_s_at, 20717, 0.5972222222222222
221347_at, 20710, 0.5972222222222222
221332_at, 20695, 0.5972222222222222
221318_at, 20681, 0.5972222222222222
221301_at, 20664, 0.5972222222222222
221298_s_at, 20661, 0.5972222222222222
221279_at, 20642, 0.5972222222222222
221256_s_at, 20619, 0.5972222222222222
221253_s_at, 20616, 0.5972222222222222
221173_at, 20536, 0.5972222222222222
221167_s_at, 20530, 0.5972222222222222
221164_x_at, 20527, 0.5972222222222222
221161_at, 20524, 0.5972222222222222
221076_at, 20439, 0.5972222222222222
221065_s_at, 20428, 0.5972222222222222
221021_s_at, 20385, 0.5972222222222222
221006_s_at, 20370, 0.5972222222222222
221005_s_at, 20369, 0.5972222222222222
220976_s_at, 20340, 0.5972222222222222
220970_s_at, 20334, 0.5972222222222222
220955_x_at, 20319, 0.5972222222222222
220945_x_at, 20309, 0.5972222222222222
220940_at, 20304, 0.5972222222222222
220920_at, 20284, 0.5972222222222222
220911_s_at, 20275, 0.5972222222222222
220901_at, 20265, 0.5972222222222222
220880_at, 20244, 0.5972222222222222
220877_at, 20241, 0.5972222222222222
220870_at, 20234, 0.5972222222222222
220851_at, 20215, 0.5972222222222222
220832_at, 20196, 0.5972222222222222
220819_at, 20183, 0.5972222222222222
220806_x_at, 20170, 0.5972222222222222
220784_s_at, 20148, 0.5972222222222222
220764_at, 20128, 0.5972222222222222
220762_s_at, 20126, 0.5972222222222222
220721_at, 20085, 0.5972222222222222
220714_at, 20078, 0.5972222222222222
220689_at, 20053, 0.5972222222222222
220682_s_at, 20046, 0.5972222222222222
220680_at, 20044, 0.5972222222222222
220662_s_at, 20026, 0.5972222222222222
220648_at, 20012, 0.5972222222222222
220640_at, 20004, 0.5972222222222222
220639_at, 20003, 0.5972222222222222
220630_s_at, 19994, 0.5972222222222222
220615_s_at, 19979, 0.5972222222222222
220603_s_at, 19967, 0.5972222222222222
220576_at, 19940, 0.5972222222222222
220566_at, 19930, 0.5972222222222222
220559_at, 19923, 0.5972222222222222
220483_s_at, 19847, 0.5972222222222222
220478_at, 19842, 0.5972222222222222
220477_s_at, 19841, 0.5972222222222222
220463_at, 19827, 0.5972222222222222
220444_at, 19808, 0.5972222222222222
220431_at, 19795, 0.5972222222222222
220412_x_at, 19776, 0.5972222222222222
220407_s_at, 19771, 0.5972222222222222
220396_at, 19760, 0.5972222222222222
220362_at, 19726, 0.5972222222222222
220349_s_at, 19713, 0.5972222222222222
220348_at, 19712, 0.5972222222222222
220330_s_at, 19694, 0.5972222222222222
220319_s_at, 19683, 0.5972222222222222
220318_at, 19682, 0.5972222222222222
220309_at, 19673, 0.5972222222222222
220283_at, 19647, 0.5972222222222222
220241_at, 19605, 0.5972222222222222
220210_at, 19574, 0.5972222222222222
220203_at, 19567, 0.5972222222222222
220193_at, 19557, 0.5972222222222222
220157_x_at, 19521, 0.5972222222222222
220156_at, 19520, 0.5972222222222222
220121_at, 19485, 0.5972222222222222
220111_s_at, 19475, 0.5972222222222222
220101_x_at, 19465, 0.5972222222222222
220093_at, 19457, 0.5972222222222222
220081_x_at, 19445, 0.5972222222222222
220065_at, 19429, 0.5972222222222222
220053_at, 19417, 0.5972222222222222
220041_at, 19405, 0.5972222222222222
220038_at, 19402, 0.5972222222222222
220024_s_at, 19388, 0.5972222222222222
220023_at, 19387, 0.5972222222222222
219941_at, 19305, 0.5972222222222222
219935_at, 19299, 0.5972222222222222
219910_at, 19274, 0.5972222222222222
219906_at, 19270, 0.5972222222222222
219895_at, 19259, 0.5972222222222222
219894_at, 19258, 0.5972222222222222
219886_at, 19250, 0.5972222222222222
219884_at, 19248, 0.5972222222222222
219872_at, 19236, 0.5972222222222222
219853_at, 19217, 0.5972222222222222
219850_s_at, 19214, 0.5972222222222222
219815_at, 19179, 0.5972222222222222
219814_at, 19178, 0.5972222222222222
219807_x_at, 19171, 0.5972222222222222
219806_s_at, 19170, 0.5972222222222222
219785_s_at, 19149, 0.5972222222222222
219758_at, 19122, 0.5972222222222222
219755_at, 19119, 0.5972222222222222
219751_at, 19115, 0.5972222222222222
219744_at, 19108, 0.5972222222222222
219739_at, 19103, 0.5972222222222222
219680_at, 19044, 0.5972222222222222
219678_x_at, 19042, 0.5972222222222222
219677_at, 19041, 0.5972222222222222
219673_at, 19037, 0.5972222222222222
219648_at, 19012, 0.5972222222222222
219637_at, 19001, 0.5972222222222222
219589_s_at, 18953, 0.5972222222222222
219548_at, 18912, 0.5972222222222222
219514_at, 18878, 0.5972222222222222
219448_at, 18812, 0.5972222222222222
219445_at, 18809, 0.5972222222222222
219437_s_at, 18801, 0.5972222222222222
219384_s_at, 18748, 0.5972222222222222
219368_at, 18732, 0.5972222222222222
219334_s_at, 18698, 0.5972222222222222
219320_at, 18684, 0.5972222222222222
219279_at, 18643, 0.5972222222222222
219235_s_at, 18599, 0.5972222222222222
219234_x_at, 18598, 0.5972222222222222
219210_s_at, 18574, 0.5972222222222222
219209_at, 18573, 0.5972222222222222
219204_s_at, 18568, 0.5972222222222222
219202_at, 18566, 0.5972222222222222
219167_at, 18531, 0.5972222222222222
219150_s_at, 18514, 0.5972222222222222
219131_at, 18495, 0.5972222222222222
219128_at, 18492, 0.5972222222222222
219115_s_at, 18479, 0.5972222222222222
219114_at, 18478, 0.5972222222222222
219085_s_at, 18449, 0.5972222222222222
219080_s_at, 18444, 0.5972222222222222
219073_s_at, 18437, 0.5972222222222222
219028_at, 18392, 0.5972222222222222
219026_s_at, 18390, 0.5972222222222222
219001_s_at, 18365, 0.5972222222222222
218980_at, 18344, 0.5972222222222222
218950_at, 18314, 0.5972222222222222
218928_s_at, 18292, 0.5972222222222222
218919_at, 18283, 0.5972222222222222
218882_s_at, 18246, 0.5972222222222222
218824_at, 18188, 0.5972222222222222
218823_s_at, 18187, 0.5972222222222222
218802_at, 18166, 0.5972222222222222
218796_at, 18160, 0.5972222222222222
218785_s_at, 18149, 0.5972222222222222
218771_at, 18135, 0.5972222222222222
218762_at, 18126, 0.5972222222222222
218756_s_at, 18120, 0.5972222222222222
218746_at, 18110, 0.5972222222222222
218740_s_at, 18104, 0.5972222222222222
218739_at, 18103, 0.5972222222222222
218694_at, 18058, 0.5972222222222222
218678_at, 18042, 0.5972222222222222
218674_at, 18038, 0.5972222222222222
218633_x_at, 17998, 0.5972222222222222
218617_at, 17982, 0.5972222222222222
218577_at, 17942, 0.5972222222222222
218548_x_at, 17913, 0.5972222222222222
218547_at, 17912, 0.5972222222222222
218530_at, 17895, 0.5972222222222222
218528_s_at, 17893, 0.5972222222222222
218527_at, 17892, 0.5972222222222222
218506_x_at, 17871, 0.5972222222222222
218488_at, 17853, 0.5972222222222222
218363_at, 17728, 0.5972222222222222
218303_x_at, 17668, 0.5972222222222222
218274_s_at, 17639, 0.5972222222222222
218245_at, 17610, 0.5972222222222222
218241_at, 17606, 0.5972222222222222
218178_s_at, 17543, 0.5972222222222222
218165_at, 17530, 0.5972222222222222
218150_at, 17515, 0.5972222222222222
218148_at, 17513, 0.5972222222222222
218128_at, 17493, 0.5972222222222222
218122_s_at, 17487, 0.5972222222222222
218102_at, 17467, 0.5972222222222222
218097_s_at, 17462, 0.5972222222222222
218075_at, 17440, 0.5972222222222222
218020_s_at, 17385, 0.5972222222222222
218000_s_at, 17365, 0.5972222222222222
217997_at, 17362, 0.5972222222222222
217992_s_at, 17357, 0.5972222222222222
217961_at, 17326, 0.5972222222222222
217824_at, 17189, 0.5972222222222222
217818_s_at, 17183, 0.5972222222222222
217808_s_at, 17173, 0.5972222222222222
217804_s_at, 17169, 0.5972222222222222
217803_at, 17168, 0.5972222222222222
217795_s_at, 17160, 0.5972222222222222
217676_at, 17041, 0.5972222222222222
217672_x_at, 17037, 0.5972222222222222
217669_s_at, 17034, 0.5972222222222222
217668_at, 17033, 0.5972222222222222
217643_x_at, 17008, 0.5972222222222222
217626_at, 16991, 0.5972222222222222
217622_at, 16987, 0.5972222222222222
217621_at, 16986, 0.5972222222222222
217585_at, 16950, 0.5972222222222222
217568_at, 16933, 0.5972222222222222
217483_at, 16848, 0.5972222222222222
217443_at, 16808, 0.5972222222222222
217438_at, 16803, 0.5972222222222222
217433_at, 16798, 0.5972222222222222
217424_at, 16789, 0.5972222222222222
217410_at, 16775, 0.5972222222222222
217406_at, 16771, 0.5972222222222222
217404_s_at, 16769, 0.5972222222222222
217369_at, 16734, 0.5972222222222222
217351_at, 16716, 0.5972222222222222
217346_at, 16711, 0.5972222222222222
217342_x_at, 16707, 0.5972222222222222
217293_at, 16658, 0.5972222222222222
217264_s_at, 16629, 0.5972222222222222
217253_at, 16618, 0.5972222222222222
217248_s_at, 16613, 0.5972222222222222
217199_s_at, 16566, 0.5972222222222222
217170_at, 16537, 0.5972222222222222
217112_at, 16480, 0.5972222222222222
217108_at, 16476, 0.5972222222222222
217101_at, 16469, 0.5972222222222222
217074_at, 16443, 0.5972222222222222
217058_at, 16428, 0.5972222222222222
217036_at, 16406, 0.5972222222222222
217034_at, 16404, 0.5972222222222222
